,title,description,title_label,description_label
328, 이노엔 한국로슈 타미플루 국내 공급계약 체결, 코로나 팬데믹으로 발병률이 잠시 감소했으나 엔데믹 이후 년 넘게 독감 유행이 지속되면서 독감치료제 시장은 점차 성장하는 추세다 이노엔 곽달원 대표는 지난해 인플루엔자 치료제 조플루자 의 유통 및 ,1,0
329, 이노엔 한국로슈와 독감 치료제 타미플루 국내 공급계약 체결, 코로나 팬데믹으로 발병률이 잠시 감소했으나 엔데믹 이후 년 넘게 독감 유행이 지속되면서 독감치료제 시장은 점차 성장하는 추세다 이노엔 곽달원 대표는 지난해 인플루엔자 치료제 조플루자 의 유통 및 ,0,0
330,내수부진 고용한파에 판매직 만명 급감 팬데믹 수준 육박,내수 부진이 길어지면서 판매직 고용이 코로나 팬데믹 기간 수준으로 악화됐다 통계청에 따르면 올해 월부터 월까지 월평균 판매 종사자는 만 천명으로 지난해 같은 기간보다 만명 줄었다 특히 올해 ,0,0
331,비어 있는 건물들 신도시 중심 상권에 나타난 상가 무덤 지식용어 ,임대가 되지 않아 공실로 남아 있는 상가들은 코로나 때 자영업이 직격탄을 맞으며 대폭 늘었다 이제는 코로나 가 성행했을 때 명동의 공실률이 를 넘었던 것에 비하면 상황이 많이 나아졌다 지난해까지만 해도 ,0,0
332,신광테크놀러지 특허기술 적용된 기반 확장형 드론 통제 운용쉘터 ,이 의무쉘터는 코로나 초기 대국민 의료 지원 현장에 투입돼 그 성능을 인정받았으며 당시 문재인 전 대통령으로부터 극찬을 받은 바 있다 현재 사우디아라비아와 나이지리아 등 여러 국가에서 도입을 검토하고 ,1,1
333, 개시 년 만에 까지 섭렵 홍콩서 기회 찾는다 인터뷰 ,그는 아시아 상장을 노리는 해외 대형 기업들이 주로 찾는 만큼 홍콩은 금융허브로서 지위를 갖췄다 며 물론 코로나 등을 거치며 시장이 조원에서 조원 규모로 줄긴 했지만 올해 다시 확장해 조원을 ,1,1
334,주명 한국투자증권 홍콩법인장 년 내 아시아 지역 중간지주회사 목표 ,그는 코로나 이전에 조 규모였던 홍콩 시장은 지난해 조원으로 위축됐지만 올들어 다시 살아나면서 조원 조원 시장으로 가고 있다 며 시장이 살아난다는 것은 기본적으로 주식시장이 살아난다는 것 ,0,1
335,부산시 감염취약시설 관리 매뉴얼 발간, 코로나 팬데믹으로 인해 감염취약시설의 감염관리 중요성이 대두됨에 따라 시설 종사자들의 요구에 맞춘 지침서를 처음으로 제작했다 여 명의 종사자를 대상으로 실시한 조사 결과 종사자 및 입소자 감염관리 ,0,0
336,주명 한투 홍콩법인장 아시아 지역 금융 거점될 것 ,이와 함께 해외 유수 기업이 아시아에서 상장한다고 하면 홍콩으로 오려고 하지 싱가포르로 가는 경우는 없다 며 샘소나이트 프라다 등이 홍콩에 올라와 있고 코로나 이후 위축됐던 기업공개 시장이 올해 ,0,0
337, 이노엔 한국로슈 인플루엔자 치료제 타미플루 공급계약, 코로나 팬데믹으로 발병률이 잠시 감소했으나 엔데믹 이후 년 넘게 독감 유행이 지속되면서 독감치료제 시장은 점차 성장하는 추세다 이노엔 곽달원 대표는 지난해 인플루엔자 치료제 조플루자 의 유통 및 ,0,0
338, 가격 올라도 괜찮아요 손님이 휴지에 쓴 편지 업주 울컥 ,하지만 코로나 이후 끝을 모르고 치솟는 물가 때문에 부담됐다 고 털어놨다 이어 원으로 시작해 년 후 원을 인상했고 이를 유지해 오다가 지난해 가을부터 원을 더 인상해야 할 지경에 이르렀다 고 했다 ,1,1
339, 연말 인사 임박 허민회 그룹 경영지원 대표 내정, 년 대표로 지낼 때는 재무 구조를 개선했다 코로나 여파로 가 경영난에 처하자 허 대표는 년 월 대표이사로 투입돼 영화관 체질 개선에 나섰다 ,0,0
340, 이노엔 한국로슈와 타미플루 국내 공급계약 체결, 코로나 팬데믹으로 발병률이 잠시 감소했으나 엔데믹 이후 년 넘게 독감 유행이 지속되면서 독감치료제 시장은 점차 성장하는 추세다 이노엔 곽달원 대표는 지난해 인플루엔자 치료제 조플루자 의 유통 및 ,0,0
341, 이르면 오늘 인사 경영지원 대표에 허민회 내정,또 코로나 여파로 가 경영난에 처했을 때는 허 대표가 년 월 대표이사로 투입돼 영화관 체질 개선에 나섰다 한편 그룹 이번 정기 임원 인사는 소폭일 것으로 전망된다 는 지난해 실적 부진 ,1,0
342,내수부진 장기화에 판매직도 한파 청년층 직격탄 ,줄어든 판매직 만명 중 절반 청년층 내수 부진이 길어지면서 판매직 고용 상황이 코로나 팬데믹 내수 부진이 길어지면서 판매직 고용 상황이 코로나 팬데믹 수준으로 다시 악화한 것으로 나타났다 특히 ,1,0
343, 가격 원 올라도 괜찮아 음식점 사장 울린 휴지 한 장 ,드시고 가는 손님은 배가 부르게 지만 코로나 이후 끝을 모르고 치솟은 물가 때문에 부담이 됐다 며 그러면서 코로나 보다 더 힘든 시기를 겪는 것 같은데 진심으로 고민하고 열정적으로 했던 시간들은 손님들이 ,0,1
344, 분기 화이자 깜짝 성장 빅파마 상당수 매출 컨센서스 상회,화이자 코로나 치료제 수요 상승 덕봤다 스텔라라 여전히 전체 매출에 큰 기여 화이자는 매출 컨센서스 억 만 달러를 훌쩍 넘은 억 달러에 분기를 마감했다 특히 코로나 치료제 팍스로비스 ,1,0
345, 기획 판 커진 시장 관광객 잡아라 가이드 투어 길찾기 등 시 , 사진 뉴시스 뉴시안 이태영 기자 코로나 이후 관광객의 소비 행태에 변화함에 따라 글로벌 특히 글로벌 의 성장이 눈에 띄게 나타나고 있으며 코로나 팬데믹 이후 국내 여행에서도 글로벌 ,1,1
346, 바람 타고 전통주가 간다 하지만 현실은 다윗과 골리앗 , 올가 러시아 관광객 전통을 살리고 싶어하는 마음이 너무 아름답다고 생각해서 게다가 맛도 다양하고 모든 사람이 즐길 수 있는 술인 것 같아서 실제로 년 이후 코로나 시기를 타고 전통주 수출액은 정점을 ,0,1
347,허민회 대표 그룹 경영지원 총괄 그룹 연말 인사 속도 ,이후 허 대표는 코로나 여파로 가 경영난에 처하자 년 월 대표이사로 투입됐다 다만 그룹의 이번 정기 임원 인사는 소폭에 그칠 것으로 전망된다 는 지난해 실적 부진 속에 해를 넘겨 올해 월 ,0,1
348,퀵커머스의 그늘 위기의 배달 기사와 골목상권,배달 수요가 공급을 초과한 코로나 당시 만원 평일 점심 기준 이던 건당 배달비가 현재는 원까지 떨어졌다 현재 배달 플랫폼 기사들의 벌이는 시간당 만 만 원 남짓이다 여기에 고용 ,0,0
349,숙명여대 스타트업 소노럭스헬스테크 공기 중 바이러스 감지 기술로 중 , 코로나 인플루엔자 등 생활 공기 중의 바이러스 위험도를 측정해 스마트폰으로 제공한다 이를 통해 각종 질병을 미리 예측하고 대응할 수 있어 감염 취약 계층을 보호하고 공공보건을 향상하는 데 크게 기여할 것으로 ,0,1
350, 공동락의 금리산책 트럼프 트레이드 이후 금리 제자리 찾기,이는 현재 진행 중인 기준금리 인하가 단순히 금리는 내리는 것이 아니라 코로나 팬데믹 대유행 이후 현재 미국을 비롯한 주요국 중앙은행들의 통화정책 기조는 코로나 팬데믹 이후 높아진 물가로 인해 크게 ,0,1
351,임원인사 임박 이르면 오늘 발표 경영지원 대표에 허민회 대표 , 코로나 여파로 가 경영난에 처하자 허 대표는 년 월 대표이사로 투입돼 영화관 체질 개선에 나섰다 그룹의 이번 정기 임원 인사는 소폭일 것으로 예상된다 는 지난해 실적 부진 속에 해를 ,1,0
352,캐나다 유아교사 취업 해외인력으로 운영되는 이유는,한국국제교류원 제공 캐나다는 년 코로나 팬데믹 이후 노동력 부족으로 임시 외국인 근로자프로그램이 라며 이번 법안은 일부 특정 국가에서의 캐나다로 유입이 코로나 이후 최근 몇 년간 급격하게 늘어남에 ,0,1
353, 엔저 효과 한국 일본 오간 승객 천만명 넘어 역대 최다, 코로나 가 풀리면서 해외여행이 꾸준히 늘어나는 추세입니다 이런 영향으로 한국과 일본 관광객 수는 월 기준으로 만 명이 넘습니다 여기에 출발과 도착 기준으로 항공편을 이용해 한국과 일본을 오간 전체 승객 ,0,0
354,노루페인트 안양시 지역주민 소외 이웃 위한 배추 나눔 행사 실시, 코로나 시기부터 쌀 후원을 진행하는 등 지역과 상생하는 나눔 의식을 실천하고 있다 노루페인트 관계자는 배추값이 폭등하며 김장을 포기하는 가족들이 늘고 있다는 소식에 이러한 나눔 행사를 기획했다 며 앞으로도 ,1,1
355,내부 부진 장기화에 팬데믹 수준 고용한파 청년층 직격 ,내수 부진이 장기화 되면서 판매직 고용 상황이 코로나 팬데믹 수준으로 다시 악화했다 특히 청년층에 집중된 것으로 나타나 고용시장 활력 저하 우려가 커지고 있다 일 통계청 국가통계포털과 ,0,0
356,국내 지고 해외 뜨고 희비 엇갈리는 이유는 , 코로나 이후 해외여행 늘로 국내여행 감소 야놀자 여기어때 등 토종 점유율 하락세 아고다 등 글로멀 코로나 이후 해외여행 수요가 급격히 회복하면서 이같은 양상을 보이는 것으로 풀이된다 데이터융복합 ,0,0
357, 년 만에 자사주 매입 강수 둔 삼성전자 주가 반등 신호탄 될까,지난 일 삼성전자는 만 원까지 하락하며 코로나 팬데믹 시절인 년 월 이후 년 개월 만에 만전자 로 추락하기까지 했다 삼성전자의 자사주 매입 결정은 직전 거래일인 지난 일 이후 발표됐기에 ,0,0
358, 송무현 케이피에프 대표이사 회장,케이피에프 자동차부품 사업부는 년 미국 영업법인 을 설립했지만 코로나 팬데믹에 이후 코로나 여파로 행정 절차가 미뤄지면서 최종 인증서 취득까지 약 개월이 걸렸다 원래는 년 월경 ,0,1
359, 경영지원 대표에 허민회 내정 위기 속 해결사 역할 기대, 코로나 로 인해 가 경영난에 빠졌을 때 년 월 허 대표는 대표이사로 투입되어 영화관 체질 개선을 추진했다 그룹은 이번 정기 임원 인사를 소폭으로 진행할 것으로 보인다 지난해 실적 부진 속에 ,0,0
360,서울시 마을버스 외국인 운전기사 추진, 코로나 이후 운수업 종사자들이 상대적으로 급여가 더 높은 배달업으로 빠져나갔다는 분석입니다 시 관계자는 마을버스 기사들의 인력 수급이 쉽지 않다 마을버스 기사들의 고령화도 심각한 상황 이라며 ,0,0
361,내수부진 장기간 이어지자 판매직 종사자 만명 감소,내수 부진이 길어지면서 판매직종에 종사하는 사람들의 고용 상황이 코로나 유행 당시 수준으로 악화한 것으로 나타났다 특히 판매직 고용 악화는 청년층에 집중된 것으로 나타났다 일 통계청 국가통계포털에 ,0,0
362,노루페인트 소외 이웃 위한 배추 나눔 행사 실시,또 코로나 시기부터 쌀 후원을 진행하는 등 지역과 상생하는 나눔 의식을 실천하고 있다 노루페인트 관계자는 배춧값이 폭등하며 김장을 포기하는 가족들이 늘고 있다는 소식에 이러한 나눔 행사를 기획했다 며 ,1,1
363, 경영지원 대표에 허민회 내정 이르면 오늘 인사,개선하고 한국 영화 사상 최초로 아카데미 수상작을 배출하는 데 기여했다는 평가도 받는다 년 월에는 코로나 로 경영 위기를 겪은 대표로 투입됐다 는 지난해 분기 흑자 전환에 성공했다 ,1,1
364,정철 나무기술 대표 중소기업 기술 경영 혁신대전 장관 표창 수상,특히 질병관리청의 코로나 확진자 데이터 분석 시스템 구축을 통해 공공 부문의 데이터 관리 기반을 마련하는 데 중요한 역할을 했다 또한 메타클라우드 기술을 적용한 스페로 는 멀티 및 하이브리드 ,1,0
365,리더십 붕괴와 또다시 각자도생 , 코로나 때는 동학개미들이 시장을 주도했습니다 지금 이들은 이미 국장에 등을 돌리기 시작했습니다 시장이 어려울 때면 구세주처럼 등장한 국민연금도 움직이는 게 쉽지 않습니다 국민들의 노후를 책임져야 하기 ,0,1
366,내수부진 고용한파 판매직 만명 급감 청년층 직격 ,내수 부진이 길어지면서 판매직 고용 상황이 코로나 팬데믹 수준으로 다시 악화한 것으로 나타났다 판매직 고용 한파는 특히 청년층에 집중됐다 통계청 조사 결과 올해 월 월평균 판매 종사자는 ,0,0
